holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,year,month,hour,day_of_week,day_name,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,temp_celsius,is_holiday,has_precipitation,is_low_visibility,is_severe_weather,temp_zscore,clouds_zscore,traffic_category,congestion_category,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm
None,272.35,0.0,0.0,90,Clouds,overcast clouds,2017-02-06 21:00:00,2101,2017,2,21,0,Monday,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.7999999999999545,0,0,0,0,-0.7010381814191128,1.0415160526116827,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,272.15,0.0,0.0,90,Clouds,overcast clouds,2017-02-06 22:00:00,1451,2017,2,22,0,Monday,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-1.0,0,0,0,0,-0.7167735873693601,1.0415160526116827,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,272.1,0.0,0.0,75,Clouds,broken clouds,2017-02-06 23:00:00,926,2017,2,23,0,Monday,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,-1.0499999999999545,0,0,0,0,-0.7207074388569176,0.6570466472736423,Low,Low,0,1,0,0,0,0,0,0,0,0,0
None,271.85,0.0,0.0,90,Clouds,overcast clouds,2017-02-07 00:00:00,502,2017,2,0,1,Tuesday,0,0.0,1.0,0.7818314824680298,0.6234898018587336,-1.2999999999999545,0,0,0,0,-0.7403766962947222,1.0415160526116827,Low,Low,0,1,0,0,0,0,0,0,0,0,0
None,271.59,0.0,0.0,75,Mist,mist,2017-02-07 01:00:00,326,2017,2,1,1,Tuesday,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-1.5600000000000023,0,0,1,0,-0.7608327240300429,0.6570466472736423,Low,Low,0,0,0,0,0,1,0,0,0,0,0
None,271.59,0.0,0.0,40,Mist,mist,2017-02-07 02:00:00,257,2017,2,2,1,Tuesday,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.5600000000000023,0,0,1,0,-0.7608327240300429,-0.2400486318484518,Low,Low,0,0,0,0,0,1,0,0,0,0,0
None,271.59,0.0,0.0,40,Haze,haze,2017-02-07 02:00:00,257,2017,2,2,1,Tuesday,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.5600000000000023,0,0,1,1,-0.7608327240300429,-0.2400486318484518,Low,Low,0,0,0,0,1,0,0,0,0,0,0
None,271.36,0.0,0.0,1,Mist,mist,2017-02-07 03:00:00,319,2017,2,3,1,Tuesday,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,-1.7899999999999636,0,0,1,0,-0.7789284408728202,-1.2396690857273567,Low,Low,0,0,0,0,0,1,0,0,0,0,0
None,271.36,0.0,0.0,1,Snow,light snow,2017-02-07 03:00:00,319,2017,2,3,1,Tuesday,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,-1.7899999999999636,0,0,0,1,-0.7789284408728202,-1.2396690857273567,Low,Low,0,0,0,0,0,0,0,0,1,0,0
None,271.28,0.0,0.0,90,Mist,mist,2017-02-07 04:00:00,891,2017,2,4,1,Tuesday,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.8700000000000045,0,0,1,0,-0.7852226032529209,1.0415160526116827,Low,Low,0,0,0,0,0,1,0,0,0,0,0
None,270.9,0.0,0.0,90,Haze,haze,2017-02-07 05:00:00,2834,2017,2,5,1,Tuesday,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-2.25,0,0,1,1,-0.8151198745583838,1.0415160526116827,Low,Medium,0,0,0,0,1,0,0,0,0,0,0
None,270.9,0.0,0.0,90,Mist,mist,2017-02-07 05:00:00,2834,2017,2,5,1,Tuesday,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-2.25,0,0,1,0,-0.8151198745583838,1.0415160526116827,Low,Medium,0,0,0,0,0,1,0,0,0,0,0
None,270.35,0.0,0.0,90,Haze,haze,2017-02-07 06:00:00,5611,2017,2,6,1,Tuesday,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-2.7999999999999545,0,0,1,1,-0.8583922409215505,1.0415160526116827,High,Severe,0,0,0,0,1,0,0,0,0,0,0
None,270.35,0.0,0.0,90,Mist,mist,2017-02-07 06:00:00,5611,2017,2,6,1,Tuesday,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-2.7999999999999545,0,0,1,0,-0.8583922409215505,1.0415160526116827,High,Severe,0,0,0,0,0,1,0,0,0,0,0
None,269.89,0.0,0.0,90,Mist,mist,2017-02-07 07:00:00,5929,2017,2,7,1,Tuesday,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-3.259999999999991,0,0,1,0,-0.8945836746071141,1.0415160526116827,High,Severe,0,0,0,0,0,1,0,0,0,0,0
None,269.89,0.0,0.0,90,Haze,haze,2017-02-07 07:00:00,5929,2017,2,7,1,Tuesday,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-3.259999999999991,0,0,1,1,-0.8945836746071141,1.0415160526116827,High,Severe,0,0,0,0,1,0,0,0,0,0,0
None,269.84,0.0,0.0,90,Mist,mist,2017-02-07 08:00:00,5059,2017,2,8,1,Tuesday,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-3.3100000000000023,0,0,1,0,-0.898517526094676,1.0415160526116827,Medium,Severe,0,0,0,0,0,1,0,0,0,0,0
None,269.84,0.0,0.0,90,Haze,haze,2017-02-07 08:00:00,5059,2017,2,8,1,Tuesday,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-3.3100000000000023,0,0,1,1,-0.898517526094676,1.0415160526116827,Medium,Severe,0,0,0,0,1,0,0,0,0,0,0
None,269.84,0.0,0.0,90,Snow,light snow,2017-02-07 08:00:00,5059,2017,2,8,1,Tuesday,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-3.3100000000000023,0,0,0,1,-0.898517526094676,1.0415160526116827,Medium,Severe,0,0,0,0,0,0,0,0,1,0,0
None,269.47,0.0,0.0,90,Mist,mist,2017-02-07 09:00:00,4140,2017,2,9,1,Tuesday,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-3.67999999999995,0,0,1,0,-0.9276280271026228,1.0415160526116827,Low,High,0,0,0,0,0,1,0,0,0,0,0
None,269.47,0.0,0.0,90,Haze,haze,2017-02-07 09:00:00,4140,2017,2,9,1,Tuesday,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-3.67999999999995,0,0,1,1,-0.9276280271026228,1.0415160526116827,Low,High,0,0,0,0,1,0,0,0,0,0,0
None,269.47,0.0,0.0,90,Snow,light snow,2017-02-07 09:00:00,4140,2017,2,9,1,Tuesday,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-3.67999999999995,0,0,0,1,-0.9276280271026228,1.0415160526116827,Low,High,0,0,0,0,0,0,0,0,1,0,0
None,269.35,0.0,0.0,90,Mist,mist,2017-02-07 10:00:00,3927,2017,2,10,1,Tuesday,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-3.7999999999999545,0,0,1,0,-0.9370692706727693,1.0415160526116827,Low,High,0,0,0,0,0,1,0,0,0,0,0
None,269.35,0.0,0.0,90,Haze,haze,2017-02-07 10:00:00,3927,2017,2,10,1,Tuesday,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-3.7999999999999545,0,0,1,1,-0.9370692706727693,1.0415160526116827,Low,High,0,0,0,0,1,0,0,0,0,0,0
None,269.28,0.0,0.0,90,Haze,haze,2017-02-07 11:00:00,4108,2017,2,11,1,Tuesday,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-3.8700000000000045,0,0,1,1,-0.9425766627553587,1.0415160526116827,Low,High,0,0,0,0,1,0,0,0,0,0,0
None,269.28,0.0,0.0,90,Mist,mist,2017-02-07 11:00:00,4108,2017,2,11,1,Tuesday,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-3.8700000000000045,0,0,1,0,-0.9425766627553587,1.0415160526116827,Low,High,0,0,0,0,0,1,0,0,0,0,0
None,268.96,0.0,0.0,90,Mist,mist,2017-02-07 12:00:00,4339,2017,2,12,1,Tuesday,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-4.189999999999998,0,0,1,0,-0.9677533122757481,1.0415160526116827,Low,High,0,0,0,0,0,1,0,0,0,0,0
None,268.96,0.0,0.0,90,Snow,light snow,2017-02-07 12:00:00,4339,2017,2,12,1,Tuesday,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-4.189999999999998,0,0,0,1,-0.9677533122757481,1.0415160526116827,Low,High,0,0,0,0,0,0,0,0,1,0,0
None,268.62,0.0,0.0,90,Mist,mist,2017-02-07 13:00:00,4321,2017,2,13,1,Tuesday,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-4.529999999999973,0,0,1,0,-0.9945035023911606,1.0415160526116827,Low,High,0,0,0,0,0,1,0,0,0,0,0
None,268.62,0.0,0.0,90,Snow,light snow,2017-02-07 13:00:00,4321,2017,2,13,1,Tuesday,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-4.529999999999973,0,0,0,1,-0.9945035023911606,1.0415160526116827,Low,High,0,0,0,0,0,0,0,0,1,0,0
None,267.9,0.0,0.0,90,Snow,light snow,2017-02-07 14:00:00,4646,2017,2,14,1,Tuesday,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-5.25,0,0,0,1,-1.0511509638120402,1.0415160526116827,Medium,High,0,0,0,0,0,0,0,0,1,0,0
None,268.15,0.0,0.0,90,Mist,mist,2017-02-07 15:00:00,5350,2017,2,15,1,Tuesday,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-5.0,0,0,1,0,-1.0314817063742356,1.0415160526116827,Medium,Severe,0,0,0,0,0,1,0,0,0,0,0
None,267.59,0.0,0.0,90,Clouds,overcast clouds,2017-02-07 16:00:00,6499,2017,2,16,1,Tuesday,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-5.560000000000002,0,0,0,0,-1.0755408430349183,1.0415160526116827,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,267.15,0.0,0.0,90,Clouds,overcast clouds,2017-02-07 17:00:00,5784,2017,2,17,1,Tuesday,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-6.0,0,0,0,0,-1.1101587361254543,1.0415160526116827,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,266.53,0.0,0.0,1,Clear,sky is clear,2017-02-07 18:00:00,4454,2017,2,18,1,Tuesday,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-6.6200000000000045,0,0,0,0,-1.1589384945712105,-1.2396690857273567,Low,High,1,0,0,0,0,0,0,0,0,0,0
None,265.89,0.0,0.0,75,Clouds,broken clouds,2017-02-07 19:00:00,3103,2017,2,19,1,Tuesday,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-7.259999999999991,0,0,0,0,-1.2092917936119896,0.6570466472736423,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,265.51,0.0,0.0,40,Clouds,scattered clouds,2017-02-07 20:00:00,2566,2017,2,20,1,Tuesday,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-7.639999999999986,0,0,0,0,-1.2391890649174524,-0.2400486318484518,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,264.51,0.0,0.0,5,Clear,sky is clear,2017-02-07 21:00:00,2264,2017,2,21,1,Tuesday,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-8.639999999999986,0,0,0,0,-1.317866094668671,-1.137143910970546,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,263.72,0.0,0.0,75,Clouds,broken clouds,2017-02-07 22:00:00,1570,2017,2,22,1,Tuesday,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-9.42999999999995,0,0,0,0,-1.3800209481721313,0.6570466472736423,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,262.59,0.0,0.0,75,Clouds,broken clouds,2017-02-07 23:00:00,954,2017,2,23,1,Tuesday,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-10.560000000000002,0,0,0,0,-1.4689259917910127,0.6570466472736423,Low,Low,0,1,0,0,0,0,0,0,0,0,0
None,261.97,0.0,0.0,75,Snow,light snow,2017-02-08 00:00:00,739,2017,2,0,2,Wednesday,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,-11.17999999999995,0,0,0,1,-1.5177057502367641,0.6570466472736423,Low,Low,0,0,0,0,0,0,0,0,1,0,0
None,261.09,0.0,0.0,1,Snow,light snow,2017-02-08 01:00:00,561,2017,2,1,2,Wednesday,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-12.060000000000002,0,0,0,1,-1.586941536417841,-1.2396690857273567,Low,Low,0,0,0,0,0,0,0,0,1,0,0
None,260.09,0.0,0.0,1,Clear,sky is clear,2017-02-08 02:00:00,407,2017,2,2,2,Wednesday,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-13.060000000000002,0,0,0,0,-1.6656185661690597,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,259.16,0.0,0.0,1,Clear,sky is clear,2017-02-08 03:00:00,387,2017,2,3,2,Wednesday,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-13.989999999999952,0,0,0,0,-1.7387882038376894,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,258.22,0.0,0.0,1,Clear,sky is clear,2017-02-08 04:00:00,914,2017,2,4,2,Wednesday,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-14.92999999999995,0,0,0,0,-1.8127446118038348,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,256.83,0.0,0.0,1,Clear,sky is clear,2017-02-08 05:00:00,2833,2017,2,5,2,Wednesday,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-16.319999999999993,0,0,0,0,-1.9221056831580325,-1.2396690857273567,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,256.09,0.0,0.0,1,Clear,sky is clear,2017-02-08 06:00:00,5795,2017,2,6,2,Wednesday,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-17.060000000000002,0,0,0,0,-1.9803266851739352,-1.2396690857273567,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,255.66,0.0,0.0,1,Clear,sky is clear,2017-02-08 07:00:00,6785,2017,2,7,2,Wednesday,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-17.48999999999998,0,0,0,0,-2.0141578079669578,-1.2396690857273567,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,255.09,0.0,0.0,40,Clouds,scattered clouds,2017-02-08 08:00:00,6115,2017,2,8,2,Wednesday,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-18.059999999999974,0,0,0,0,-2.0590037149251517,-0.2400486318484518,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,255.35,0.0,0.0,40,Clouds,scattered clouds,2017-02-08 09:00:00,5033,2017,2,9,2,Wednesday,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-17.799999999999983,0,0,0,0,-2.0385476871898356,-0.2400486318484518,Medium,Severe,0,1,0,0,0,0,0,0,0,0,0
None,256.08,0.0,0.0,20,Clouds,few clouds,2017-02-08 10:00:00,4141,2017,2,10,2,Wednesday,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-17.069999999999993,0,0,0,0,-1.9811134554714467,-0.7526745056325055,Low,High,0,1,0,0,0,0,0,0,0,0,0
None,257.46,0.0,0.0,20,Haze,haze,2017-02-08 11:00:00,4703,2017,2,11,2,Wednesday,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-15.689999999999998,0,0,1,1,-1.872539154414765,-0.7526745056325055,Medium,High,0,0,0,0,1,0,0,0,0,0,0
None,259.08,0.0,0.0,1,Clear,sky is clear,2017-02-08 12:00:00,4825,2017,2,12,2,Wednesday,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-14.069999999999993,0,0,0,0,-1.7450823662177901,-1.2396690857273567,Medium,High,1,0,0,0,0,0,0,0,0,0,0
None,260.21,0.0,0.0,5,Clear,sky is clear,2017-02-08 13:00:00,4725,2017,2,13,2,Wednesday,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-12.939999999999998,0,0,0,0,-1.6561773225989131,-1.137143910970546,Medium,High,1,0,0,0,0,0,0,0,0,0,0
None,261.15,0.0,0.0,1,Clear,sky is clear,2017-02-08 14:00:00,5072,2017,2,14,2,Wednesday,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-12.0,0,0,0,0,-1.5822209146327677,-1.2396690857273567,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,262.02,0.0,0.0,20,Clouds,few clouds,2017-02-08 15:00:00,5715,2017,2,15,2,Wednesday,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-11.129999999999995,0,0,0,0,-1.5137718987492068,-0.7526745056325055,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,262.47,0.0,0.0,1,Clear,sky is clear,2017-02-08 16:00:00,6620,2017,2,16,2,Wednesday,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-10.67999999999995,0,0,0,0,-1.4783672353611548,-1.2396690857273567,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,262.59,0.0,0.0,5,Clear,sky is clear,2017-02-08 17:00:00,6546,2017,2,17,2,Wednesday,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-10.560000000000002,0,0,0,0,-1.4689259917910127,-1.137143910970546,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,261.59,0.0,0.0,8,Clear,sky is clear,2017-02-08 18:00:00,4966,2017,2,18,2,Wednesday,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-11.560000000000002,0,0,0,0,-1.5476030215422314,-1.0602500299029378,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,261.16,0.0,0.0,40,Clouds,scattered clouds,2017-02-08 19:00:00,3398,2017,2,19,2,Wednesday,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-11.989999999999952,0,0,0,0,-1.5814341443352518,-0.2400486318484518,Low,High,0,1,0,0,0,0,0,0,0,0,0
None,260.42,0.0,0.0,90,Clouds,overcast clouds,2017-02-08 20:00:00,2706,2017,2,20,2,Wednesday,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-12.729999999999961,0,0,0,0,-1.6396551463511544,1.0415160526116827,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,260.42,0.0,0.0,40,Clouds,scattered clouds,2017-02-08 21:00:00,2819,2017,2,21,2,Wednesday,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-12.729999999999961,0,0,0,0,-1.6396551463511544,-0.2400486318484518,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,260.02,0.0,0.0,1,Clear,sky is clear,2017-02-08 22:00:00,3925,2017,2,22,2,Wednesday,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-13.129999999999995,0,0,0,0,-1.6711259582516444,-1.2396690857273567,Low,High,1,0,0,0,0,0,0,0,0,0,0
None,259.62,0.0,0.0,1,Clear,sky is clear,2017-02-08 23:00:00,1237,2017,2,23,2,Wednesday,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-13.529999999999973,0,0,0,0,-1.7025967701521303,-1.2396690857273567,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,259.36,0.0,0.0,1,Clear,sky is clear,2017-02-09 00:00:00,602,2017,2,0,3,Thursday,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-13.789999999999964,0,0,0,0,-1.7230527978874466,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,259.16,0.0,0.0,1,Clear,sky is clear,2017-02-09 01:00:00,355,2017,2,1,3,Thursday,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-13.989999999999952,0,0,0,0,-1.7387882038376894,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,258.29,0.0,0.0,1,Clear,sky is clear,2017-02-09 02:00:00,292,2017,2,2,3,Thursday,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-14.859999999999957,0,0,0,0,-1.80723721972125,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,257.42,0.0,0.0,1,Clear,sky is clear,2017-02-09 03:00:00,342,2017,2,3,3,Thursday,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,-15.729999999999961,0,0,0,0,-1.875686235604811,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,257.15,0.0,0.0,1,Clear,sky is clear,2017-02-09 04:00:00,878,2017,2,4,3,Thursday,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-16.0,0,0,0,0,-1.896929033637643,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,256.82,0.0,0.0,1,Clear,sky is clear,2017-02-09 05:00:00,2731,2017,2,5,3,Thursday,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-16.329999999999984,0,0,0,0,-1.922892453455544,-1.2396690857273567,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,256.49,0.0,0.0,1,Clear,sky is clear,2017-02-09 06:00:00,5706,2017,2,6,3,Thursday,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-16.659999999999968,0,0,0,0,-1.948855873273445,-1.2396690857273567,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,256.29,0.0,0.0,1,Clear,sky is clear,2017-02-09 07:00:00,6630,2017,2,7,3,Thursday,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-16.859999999999957,0,0,0,0,-1.964591279223688,-1.2396690857273567,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,256.02,0.0,0.0,5,Clear,sky is clear,2017-02-09 08:00:00,5886,2017,2,8,3,Thursday,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-17.129999999999995,0,0,0,0,-1.98583407725652,-1.137143910970546,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,257.15,0.0,0.0,5,Clear,sky is clear,2017-02-09 09:00:00,5121,2017,2,9,3,Thursday,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-16.0,0,0,0,0,-1.896929033637643,-1.137143910970546,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,258.22,0.0,0.0,1,Clear,sky is clear,2017-02-09 10:00:00,4527,2017,2,10,3,Thursday,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-14.92999999999995,0,0,0,0,-1.8127446118038348,-1.2396690857273567,Medium,High,1,0,0,0,0,0,0,0,0,0,0
None,260.02,0.0,0.0,1,Clear,sky is clear,2017-02-09 11:00:00,4789,2017,2,11,3,Thursday,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-13.129999999999995,0,0,0,0,-1.6711259582516444,-1.2396690857273567,Medium,High,1,0,0,0,0,0,0,0,0,0,0
None,261.65,0.0,0.0,1,Clear,sky is clear,2017-02-09 12:00:00,4864,2017,2,12,3,Thursday,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-11.5,0,0,0,0,-1.5428823997571581,-1.2396690857273567,Medium,High,1,0,0,0,0,0,0,0,0,0,0
None,263.21,0.0,0.0,1,Clear,sky is clear,2017-02-09 13:00:00,4959,2017,2,13,3,Thursday,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-9.939999999999998,0,0,0,0,-1.4201462333452566,-1.2396690857273567,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,264.61,0.0,0.0,1,Clear,sky is clear,2017-02-09 14:00:00,5327,2017,2,14,3,Thursday,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-8.539999999999964,0,0,0,0,-1.3099983916935476,-1.2396690857273567,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,265.68,0.0,0.0,5,Clear,sky is clear,2017-02-09 15:00:00,5977,2017,2,15,3,Thursday,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-7.46999999999997,0,0,0,0,-1.225813969859744,-1.137143910970546,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,266.08,0.0,0.0,5,Clear,sky is clear,2017-02-09 16:00:00,6594,2017,2,16,3,Thursday,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-7.069999999999993,0,0,0,0,-1.194343157959258,-1.137143910970546,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,266.58,0.0,0.0,1,Clear,sky is clear,2017-02-09 17:00:00,6168,2017,2,17,3,Thursday,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-6.569999999999993,0,0,0,0,-1.1550046430836487,-1.2396690857273567,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,265.53,0.0,0.0,40,Clouds,scattered clouds,2017-02-09 18:00:00,4828,2017,2,18,3,Thursday,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-7.6200000000000045,0,0,0,0,-1.2376155243224294,-0.2400486318484518,Medium,High,0,1,0,0,0,0,0,0,0,0,0
None,265.58,0.0,0.0,75,Clouds,broken clouds,2017-02-09 19:00:00,3397,2017,2,19,3,Thursday,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-7.569999999999993,0,0,0,0,-1.2336816728348676,0.6570466472736423,Low,High,0,1,0,0,0,0,0,0,0,0,0
None,265.72,0.0,0.0,40,Clouds,scattered clouds,2017-02-09 20:00:00,2931,2017,2,20,3,Thursday,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-7.42999999999995,0,0,0,0,-1.2226668886696934,-0.2400486318484518,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,265.9,0.0,0.0,90,Clouds,overcast clouds,2017-02-09 21:00:00,2765,2017,2,21,3,Thursday,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-7.25,0,0,0,0,-1.208505023314478,1.0415160526116827,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
